id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49063744,Boutique hotel in New Orleans · ★4.81 · 1 bedroom · 2 beds · 1 shared bath,11097868,Vacatia,,Marigny,29.96272,-90.05813,Private room,266,30,16,2023-02-22,0.50,3,21,2,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49063883,Boutique hotel in New Orleans · ★4.56 · 2 bedrooms · 3 beds · 1 private bath,11097868,Vacatia,,Marigny,29.96137,-90.05624,Private room,261,30,16,2023-03-14,0.50,3,4,6,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49064089,Boutique hotel in New Orleans · ★4.50 · 2 bedrooms · 3 beds · 1 shared bath,11097868,Vacatia,,Marigny,29.96272,-90.05672,Private room,297,30,4,2023-07-31,0.23,3,2,2,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49092872,Home in New Orleans · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,128997278,Maria,,Black Pearl,29.93808,-90.13045,Entire home/apt,529,3,5,2023-10-23,0.20,1,55,2,"18STR-18827, 20-OSTR-00044"
49099107,Rental unit in New Orleans · ★4.88 · 1 bedroom · 1 bed · 1 bath,396005428,Margaret,,Mid-City,29.97799,-90.10643,Entire home/apt,80,2,154,2023-11-27,4.87,1,165,56,"23-NSTR-15280, 21-OSTR-06801"
49105738,Home in New Orleans · ★4.75 · 3 bedrooms · 4 beds · 2 baths,396051707,Travis,,St. Claude,29.97507,-90.03112,Entire home/apt,95,30,8,2023-07-31,0.26,1,199,2,
49111471,Home in New Orleans · ★4.68 · 1 bedroom · 1 bed · 1 bath,126797004,Allyson,,Mid-City,29.96268,-90.0937,Entire home/apt,149,2,22,2023-11-26,0.71,1,337,7,"21-cstr-03052, 20-ostr-32322"
49112724,Rental unit in New Orleans · ★4.87 · 2 bedrooms · 2 beds · 1 bath,3608870,Kasra,,Lower Garden District,29.93651,-90.07258,Entire home/apt,181,2,15,2023-11-20,0.64,4,349,10,"21-RSTR-14557, 21-OSTR-11241"
49127439,Rental unit in New Orleans · ★5.0 · 2 bedrooms · 2 beds · 2 baths,4332273,Courtney,,Central Business District,29.95184,-90.06992,Entire home/apt,150,30,4,2023-06-24,0.14,3,85,1,
49127848,Rental unit in New Orleans · 2 bedrooms · 2 beds · 2 baths,4332273,Courtney,,Central Business District,29.95007,-90.07018,Entire home/apt,175,30,1,2021-06-26,0.03,3,90,0,
49127988,Rental unit in New Orleans · ★4.30 · 2 bedrooms · 2 beds · 1 bath,218602737,Sonder (New Orleans),,Central Business District,29.95247,-90.06901,Entire home/apt,204,2,20,2023-09-14,0.63,75,211,6,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49128136,Rental unit in New Orleans · ★4.47 · 2 bedrooms · 2 beds · 1 bath,218602737,Sonder (New Orleans),,Central Business District,29.95276,-90.06931,Entire home/apt,218,2,179,2023-11-19,5.55,75,324,63,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49128233,Rental unit in New Orleans · ★4.40 · 2 bedrooms · 2 beds · 1 bath,218602737,Sonder (New Orleans),,Central Business District,29.95416,-90.06971,Entire home/apt,220,2,618,2023-11-19,19.29,75,324,242,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49128616,Rental unit in New Orleans · ★4.11 · 3 bedrooms · 3 beds · 2 baths,218602737,Sonder (New Orleans),,Central Business District,29.95219,-90.06939,Entire home/apt,281,2,62,2023-11-19,1.93,75,288,15,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49128862,Rental unit in New Orleans · ★4.45 · 3 bedrooms · 3 beds · 2 baths,218602737,Sonder (New Orleans),,Central Business District,29.95243,-90.06894,Entire home/apt,445,2,51,2023-11-03,1.61,75,195,21,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49135765,Home in New Orleans · ★4.58 · 2 bedrooms · 2 beds · 2 baths,64365837,Mike,,Mid-City,29.97755,-90.0944,Entire home/apt,108,3,112,2023-10-29,3.64,56,354,39,"21-CSTR-11264, 19OSTR-26283"
49143312,Home in New Orleans · ★4.97 · 2 bedrooms · 2 beds · 2 baths,257746146,Kristin & Greg,,Mid-City,29.972073,-90.095535,Entire home/apt,196,3,62,2023-11-13,2.55,1,249,30,"20-CSTR-00544, 22-OSTR-04938"
49159449,Home in New Orleans · 3 bedrooms · 2 beds · 2 baths,1832077,Brian,,Holy Cross,29.95897,-90.02208,Entire home/apt,125,30,1,2021-08-01,0.04,5,0,0,
49188185,Home in New Orleans · ★4.78 · 1 bedroom · 3 beds · 1 bath,18749274,Caroline,,Bayou St. John,29.97251,-90.08457,Entire home/apt,130,1,41,2023-11-05,1.32,1,56,12,"21-RSTR-04779, 21-OSTR-17086"
49194285,Home in New Orleans · ★4.82 · 2 bedrooms · 2 beds · 1 bath,146744448,Tomy,,Seventh Ward,29.97012,-90.05743,Entire home/apt,109,2,108,2023-11-11,3.39,2,142,45,"22-CSTR-19627, 22-OSTR-19626"
49208705,Condo in New Orleans · ★4.65 · 1 bedroom · 2 beds · 1 bath,393425768,Sam,,Seventh Ward,29.96949,-90.06762,Entire home/apt,72,1,54,2023-11-13,1.70,38,135,14,"20-CSTR-31551, 21-OSTR-12387"
49214996,Home in New Orleans · ★4.98 · 6 bedrooms · 10 beds · 4 baths,323664718,Nichole,,Bywater,29.967073440551758,-90.04891204833984,Entire home/apt,489,3,79,2023-11-07,2.56,39,0,37,"20-CSTR-05627, 22-OSTR-06550"
49226921,Condo in New Orleans · ★4.90 · 1 bedroom · 1 bed · 1 bath,95683904,Brad,,Central Business District,29.94967,-90.072,Entire home/apt,105,3,84,2023-11-12,2.73,21,113,40,"21-CSTR-09618, 20OSTR-00047"
49241053,Condo in New Orleans · ★4.83 · 2 bedrooms · 2 beds · 1 bath,58623602,Jensen,,Central Business District,29.951197,-90.07103,Entire home/apt,142,2,110,2023-11-26,3.67,1,0,45,"21-CSTR-09943, 21-OSTR-09942"
49241102,Home in New Orleans · ★4.79 · 2 bedrooms · 2 beds · 1 bath,397133172,Kimberly,,Audubon,29.93316,-90.11297,Entire home/apt,250,2,14,2023-10-22,0.46,1,65,11,"20-STR-01755, 20-OSTR-01754"
49243183,Home in New Orleans · ★4.82 · 7 bedrooms · 10 beds · 4.5 baths,101652405,Russell,,Treme - Lafitte,29.96714,-90.06846,Entire home/apt,589,2,74,2023-11-07,2.47,19,164,28,"19rstr-26909, 20-ostr-58397"
49248483,Home in New Orleans · ★4.27 · 1 bedroom · 1 bed · 1 bath,397290339,Mark,,Treme - Lafitte,29.96589,-90.06688,Entire home/apt,184,1,30,2023-10-21,0.99,6,82,10,"20RSTR27017, 20OSTR27010"
49262173,Home in New Orleans · ★4.23 · 2 bedrooms · 2 beds · 1 bath,397290339,Mark,,Treme - Lafitte,29.96462,-90.06674,Entire home/apt,237,1,35,2023-10-14,1.11,6,82,2,"22RSTR27017, 22-OSTR-27123"
49291284,Condo in New Orleans · ★4.91 · 2 bedrooms · 2 beds · 1 bath,225601172,Adam,,Marlyville - Fontainbleau,29.95417085832012,-90.11093588245716,Entire home/apt,124,2,11,2023-11-26,2.12,1,145,11,"22-RSTR-01562, 22-OSTR-01559"
49304018,Guesthouse in New Orleans · ★4.90 · 1 bedroom · 1 bed · 1 bath,4229299,Dominique,,Bayou St. John,29.97617,-90.08086,Entire home/apt,228,2,41,2023-05-29,1.70,1,16,14,"21-RSTR-08058, 21-OSTR-12390"
49318568,Rental unit in New Orleans · ★4.86 · 2 bedrooms · 2 beds · 2 baths,112910785,Marigny,,Marigny,29.96573,-90.05216,Entire home/apt,146,3,77,2023-11-27,2.44,76,298,38,"22-RSTR-06847, 20-OSTR-00044"
49338560,Home in New Orleans · ★3.39 · 3 bedrooms · 5 beds · 2 baths,122380652,Evolve,,St. Roch,29.97672,-90.04867,Entire home/apt,163,30,18,2023-01-02,0.82,24,0,2,"22-CSTR-01402, 20-OSTR-01403"
49344452,Rental unit in New Orleans · ★4.95 · 6 bedrooms · 9 beds · 3.5 baths,397003583,The Syd,,Central City,29.94173,-90.07522,Entire home/apt,450,3,92,2023-11-27,2.99,4,323,34,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49348626,Home in New Orleans · ★4.86 · 2 bedrooms · 2 beds · 1 bath,328608756,Garrick,,Hollygrove,29.97024,-90.11975,Entire home/apt,100,1,7,2023-07-03,0.36,1,0,5,"22-RSTR-12604, 22-OSTR-17814"
49361427,Villa in New Orleans · ★4.89 · 6 bedrooms · 9 beds · 3.5 baths,397003583,The Syd,,Central City,29.94122,-90.07663,Entire home/apt,446,30,109,2023-11-27,3.48,4,0,46,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49365598,Rental unit in New Orleans · ★4.95 · 10 bedrooms · 13 beds · 6 baths,397003583,The Syd,,Central City,29.94295,-90.07701,Entire home/apt,506,30,105,2023-11-19,3.34,4,273,34,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49386454,Hotel in New Orleans · ★4.68 · 2 bedrooms · 5 beds · 2 baths,64365837,Mike,,Central Business District,29.95061,-90.06606,Private room,178,3,50,2023-07-25,1.66,56,321,15,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49386924,Hotel in New Orleans · ★4.81 · 2 bedrooms · 6 beds · 2 baths,64365837,Mike,,Central Business District,29.95076,-90.06594,Private room,241,3,52,2023-10-03,1.74,56,323,18,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49387204,Hotel in New Orleans · ★4.85 · 2 bedrooms · 6 beds · 2 baths,64365837,Mike,,Central Business District,29.95113,-90.06775,Private room,278,3,55,2023-10-22,1.85,56,323,23,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49387483,Hotel in New Orleans · ★4.72 · 2 bedrooms · 6 beds · 2 baths,64365837,Mike,,Central Business District,29.94964,-90.06799,Private room,203,3,49,2023-10-23,1.66,56,0,21,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49396984,Rental unit in New Orleans · ★4.89 · 1 bedroom · 2 beds · 1 bath,55511380,Walker,,Audubon,29.94416,-90.11942,Entire home/apt,132,2,62,2023-11-26,2.11,1,251,20,"21-RSTR-20980, 22-OSTR-13000"
49414776,Rental unit in New Orleans · ★4.47 · 1 bedroom · 1 bed · 1 bath,398558873,Niobe,,Mcdonogh,29.94814,-90.05121,Entire home/apt,103,2,32,2023-10-22,1.21,1,75,6,"21RSTR-00324, 21OSTR-00324"
49419413,Rental unit in New Orleans · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,255847683,Vimarie,,Marigny,29.96526,-90.06026,Entire home/apt,40,30,3,2023-10-06,0.13,4,277,2,
49425567,Home in New Orleans · ★4.79 · 3 bedrooms · 3 beds · 2 baths,201062399,Garrett,,Tulane - Gravier,29.96251,-90.07781,Entire home/apt,125,3,100,2023-11-26,3.24,1,335,35,"20-RSTR-93572, 20-OSTR-83567"
49436183,Hotel in New Orleans · ★4.74 · 2 bedrooms · 4 beds · 2 baths,64365837,Mike,,Central Business District,29.95066,-90.06812,Private room,171,3,42,2023-11-25,1.40,56,334,10,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49436615,Hotel in New Orleans · ★4.85 · 2 bedrooms · 6 beds · 2 baths,64365837,Mike,,Central Business District,29.95068,-90.06798,Private room,201,3,52,2023-11-25,1.74,56,319,24,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49437058,Home in New Orleans · ★4.81 · Studio · 1 bed · 1 bath,106289693,Vello,,Leonidas,29.9567,-90.12304,Entire home/apt,69,30,107,2023-08-27,3.42,94,177,32,"21RSTR-14058, 21OSTR-01843"
49437465,Home in New Orleans · ★4.82 · 4 bedrooms · 7 beds · 4.5 baths,323664718,Nichole,,Seventh Ward,29.96855,-90.066887,Entire home/apt,478,3,49,2023-10-23,1.85,39,157,24,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49437807,Hotel in New Orleans · ★4.90 · 4 bedrooms · 11 beds · 4 baths,64365837,Mike,,Central Business District,29.95127,-90.06817,Private room,543,3,49,2023-11-20,1.64,56,304,19,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49438150,Hotel in New Orleans · ★4.79 · 4 bedrooms · 10 beds · 4 baths,64365837,Mike,,Central Business District,29.94948,-90.06672,Private room,533,3,39,2023-10-08,1.31,56,308,13,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49440159,Rental unit in New Orleans · ★4.97 · 1 bedroom · 1 bed · 1 bath,862924,Lyn,,East Carrollton,29.944105,-90.12558,Entire home/apt,99,2,78,2023-11-11,3.57,1,129,40,"21-RSTR-18709, 21-OSTR-09495"
49440758,Rental unit in New Orleans · ★4.96 · 8 bedrooms · 14 beds · 4.5 baths,397003583,The Syd,,Central City,29.94316,-90.07578,Entire home/apt,481,30,114,2023-11-24,3.67,4,292,49,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49446256,Condo in New Orleans · ★4.74 · 1 bedroom · 1 bed · 1 bath,8118306,Eric,,Central Business District,29.95285,-90.07068,Entire home/apt,191,3,58,2023-11-06,1.88,12,262,18,"21-CSTR-07952, 21-OSTR-06524"
49468478,Home in New Orleans · 2 bedrooms · 3 beds · 2.5 baths,26375024,Charles,,Irish Channel,29.91991,-90.08347,Entire home/apt,125,30,2,2022-07-31,0.11,1,0,0,
49469687,Home in New Orleans · ★4.90 · 5 bedrooms · 8 beds · 4 baths,323664718,Nichole,,St. Roch,29.969226837158203,-90.05122375488281,Entire home/apt,393,3,60,2023-11-06,1.95,39,0,26,"20RSTR-24250, 20-OSTR-02200"
49487265,Home in New Orleans · ★4.92 · 2 bedrooms · 2 beds · 1 bath,118742353,Kaitlyn,,Seventh Ward,29.97696,-90.07192,Entire home/apt,98,2,60,2023-11-23,4.28,1,206,51,"22-RSTR-14704, 22-OSTR-15120"
49502085,Home in New Orleans · ★4.98 · 3 bedrooms · 3 beds · 2.5 baths,26959039,Shawn,,Lower Garden District,29.9359,-90.06996,Entire home/apt,360,2,100,2023-11-25,3.22,1,201,33,"22-RSTR-03875, 22-OSTR-10483"
49531821,Home in New Orleans · 1 bedroom · 1 bed · 1 shared bath,49452897,Lisa,,Leonidas,29.95636,-90.12962,Shared room,35,30,0,,,24,365,0,
49551361,Home in New Orleans · 3 bedrooms · 3 beds · 2.5 shared baths,395693255,Terra,,Fillmore,30.01407,-90.07758,Private room,60,30,0,,,2,365,0,
49555032,Home in New Orleans · 1 bedroom · 1 bed · 1 shared bath,49452897,Lisa,,Leonidas,29.95823,-90.12892,Shared room,35,30,0,,,24,365,0,
49582450,Home in New Orleans · ★4.81 · 3 bedrooms · 4 beds · 2 baths,64823547,Brenna And Nick,,Milan,29.92954,-90.09107,Entire home/apt,164,1,165,2023-11-26,5.27,67,238,60,"22-CSTR-15637, 22-OSTR-14846"
49595767,Home in New Orleans · ★4.93 · 3 bedrooms · 3 beds · 1.5 baths,2008130,Craig,,Central City,29.93903,-90.07556,Entire home/apt,239,3,67,2023-11-18,2.42,2,326,26,"21-RSTR-13612, 21-OSTR-11966"
49607938,Home in New Orleans · ★4.92 · 1 bedroom · 1 bed · 1 bath,243128254,Suzie,,Uptown,29.92604,-90.10912,Entire home/apt,130,3,36,2023-11-05,1.16,1,55,20,"21RSTR-00220, 21-OSTR-00220"
49632579,Home in New Orleans · ★4.82 · 3 bedrooms · 4 beds · 1 bath,64823547,Brenna And Nick,,Seventh Ward,29.97281,-90.05923,Entire home/apt,99,1,144,2023-11-25,4.66,67,250,46,"22-CSTR-15634, 22-OSTR-14846"
49634614,Home in New Orleans · ★5.0 · 3 bedrooms · 6 beds · 2 baths,400339248,Emma,,Freret,29.93502,-90.107033,Entire home/apt,176,3,67,2023-11-17,2.22,1,0,29,"21-CSTR-04228, 21-OSTR-06599"
49637641,Home in New Orleans · ★4.61 · 3 bedrooms · 4 beds · 1 bath,64823547,Brenna And Nick,,Seventh Ward,29.97452,-90.05791,Entire home/apt,80,1,125,2023-11-22,4.02,67,262,31,"22-CSTR-15636, 22-OSTR-14846"
49651923,Bungalow in New Orleans · ★4.91 · 3 bedrooms · 4 beds · 2.5 baths,553881,Keithley,,Milan,29.93197,-90.09422,Entire home/apt,91,30,11,2023-07-31,0.40,1,147,4,
49684475,Home in New Orleans · 2 bedrooms · 2 beds · 2 baths,374219541,Brenna And Nick,,Gert Town,29.95732,-90.10135,Entire home/apt,71,30,2,2022-01-10,0.07,1,260,0,"20RSTR-26434, 19OSTR-26434"
49688764,Home in New Orleans · ★5.0 · 1 bedroom · 1 bed · 1 private bath,2707644,Lindsay,,Mid-City,29.97543,-90.09773,Private room,50,1,14,2023-11-01,0.50,14,0,4,"21-CSTR-08131, 20-OSTR-02677"
49690974,Rental unit in New Orleans · ★4.85 · 2 bedrooms · 2 beds · 1 bath,141062941,Joni,,Treme - Lafitte,29.96578,-90.06746,Entire home/apt,181,30,62,2023-11-06,2.01,2,346,25,"21STR-56790, 21-OSTR-56789"
49692332,Condo in New Orleans · ★4.71 · 2 bedrooms · 3 beds · 1 bath,141062941,Joni,,Treme - Lafitte,29.96448,-90.06731,Entire home/apt,186,30,80,2023-11-26,2.72,2,339,37,"21STR-56789, 21-OSTR-56789"
49692872,Home in New Orleans · ★4.91 · 2 bedrooms · 2 beds · 1 bath,206916116,Myles,,Broadmoor,29.95419,-90.10498,Entire home/apt,150,2,33,2023-06-30,1.11,1,64,8,"21-RSTR-12904, 21-OSTR-16552"
49728335,Guesthouse in New Orleans · 1 bedroom · 1 bed · 1 bath,110874257,Minnie,,Gentilly Terrace,29.9969229303317,-90.05385664182236,Entire home/apt,45,30,0,,,1,151,0,
49775935,Guest suite in New Orleans · ★4.73 · Studio · 1 bed · 1 private bath,62166593,Kayla,,Seventh Ward,29.97084,-90.0706,Private room,70,1,127,2023-10-28,4.37,2,0,44,"19STR-01538, 19-OSTR-01291"
49778697,Rental unit in New Orleans · ★4.40 · 2 bedrooms · 2 beds · 2 baths,1543594,Melinda,,Bywater,29.96711,-90.02983,Entire home/apt,69,3,5,2021-10-24,0.17,1,42,0,"23-NSTR-15339, 23-OSTR-15303"
49799209,Home in New Orleans · ★4.84 · 2 bedrooms · 3 beds · 1 bath,106203921,Chris,,Florida Area,29.97849,-90.03367,Entire home/apt,220,1,19,2023-10-22,0.92,1,47,11,"21-RSTR-18472, 21-OSTR-18454"
49815160,Home in New Orleans · 3 bedrooms · 4 beds · 2.5 baths,6467652,Melissa + Tyler,,Touro,29.92328,-90.09626,Entire home/apt,650,30,2,2022-12-30,0.10,1,167,1,
49834060,Home in New Orleans · 3 bedrooms · 2 beds · 2.5 baths,1864063,Fredericka,,East Riverside,29.92071,-90.08867,Entire home/apt,350,30,2,2022-04-19,0.07,1,0,0,
49859812,Home in New Orleans · ★4.95 · 2 bedrooms · 2 beds · 1 bath,57428090,Will,,Leonidas,29.95475,-90.12466,Entire home/apt,99,2,44,2022-07-30,1.45,1,0,0,"21-RSTR-06183, 21-OSTR-06187"
49881316,Home in New Orleans · ★4.71 · 2 bedrooms · 2 beds · 2 baths,30075532,Justin,,St. Claude,29.96739,-90.0355,Entire home/apt,150,2,28,2023-11-19,0.94,1,341,6,"19STR-27098, 23-OSTR-17722"
49887068,Home in New Orleans · ★5.0 · 1 bedroom · 2 beds · 1 bath,123407715,Guillermo,,East Riverside,29.91799,-90.09432,Entire home/apt,56,30,13,2023-09-30,0.45,1,252,4,
49892936,Condo in New Orleans · ★4.86 · 1 bedroom · 1 bed · 1 bath,8118306,Eric,,Central Business District,29.95021,-90.07018,Entire home/apt,150,3,70,2023-11-20,2.31,12,0,17,"21-CSTR-14223, 21-OSTR-06524"
49906798,Home in New Orleans · ★4.93 · 5 bedrooms · 7 beds · 3.5 baths,8329708,Sam,,Mid-City,29.9654,-90.08833,Entire home/apt,293,2,95,2023-11-17,3.08,16,337,31,"21-CSTR-03805, 23-OSTR-07682"
49912051,Home in New Orleans · ★5.0 · 4 bedrooms · 4 beds · 4 baths,293742020,New Orleans Luxury,,Central Business District,29.94464,-90.06573,Entire home/apt,527,1,4,2023-09-21,0.21,41,326,2,"20CSTR-30923, 20OSTR-00330"
49912052,Home in New Orleans · ★4.87 · 4 bedrooms · 4 beds · 4 baths,293742020,New Orleans Luxury,,Central Business District,29.94951,-90.06542,Entire home/apt,552,1,23,2023-10-24,0.80,41,299,10,"20CSTR-30939, 20OSTR-00330"
49912053,Home in New Orleans · ★5.0 · 4 bedrooms · 4 beds · 4 baths,293742020,New Orleans Luxury,,Central Business District,29.94687,-90.06623,Entire home/apt,527,1,7,2023-04-24,0.24,41,330,4,"20CSTR-17145, 20OSTR-00330"
49912522,Home in New Orleans · ★4.78 · 3 bedrooms · 3 beds · 2 baths,185244265,Anthony,,Milan,29.935282,-90.097588,Entire home/apt,550,2,23,2023-07-03,0.78,4,0,4,"21-rstr-06525, 21-ostr-06526"
49915848,Home in New Orleans · ★5.0 · 5 bedrooms · 6 beds · 5.5 baths,9712564,Colleen,,East Carrollton,29.941728920777592,-90.12817196083355,Entire home/apt,2950,30,3,2023-10-22,0.53,2,125,3,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
49923720,Home in New Orleans · ★4.81 · 3 bedrooms · 3 beds · 2.5 baths,7663957,Sarah,,Central City,29.93458,-90.08866,Entire home/apt,165,1,153,2023-11-18,5.07,1,0,62,"23-NSTR-18056, 23-OSTR-07149"
49929829,Guesthouse in New Orleans · ★4.92 · 2 bedrooms · 2 beds · 3 baths,55336868,Bryan,,Marigny,29.96266,-90.0542,Entire home/apt,425,1,24,2023-05-07,0.83,1,83,5,"21-RSTR-05811, 21-OSTR-05807"
49968384,Rental unit in New Orleans · ★4.86 · 1 bedroom · 2 beds · 1 bath,129080932,Alexandra And Aldo,,Bywater,29.96025,-90.03257,Entire home/apt,93,1,180,2023-12-02,5.88,7,153,75,"22-CSTR-02211, 22-OSTR-12080"
49968588,Rental unit in New Orleans · ★4.91 · 2 bedrooms · 2 beds · 1 bath,129080932,Alexandra And Aldo,,Bywater,29.96242,-90.03395,Entire home/apt,105,1,131,2023-11-19,4.27,7,130,58,"22-CSTR-02212, 22-OSTR-12080"
49968732,Rental unit in New Orleans · ★4.92 · 1 bedroom · 1 bed · 1 bath,129080932,Alexandra And Aldo,,Bywater,29.96024,-90.03214,Entire home/apt,92,3,126,2023-11-19,4.10,7,146,56,"22-CSTR-02214, 22-OSTR-12080"
49999952,Home in New Orleans · ★4.86 · 1 bedroom · 1 bed · 1 bath,403233467,Nash,,Bayou St. John,29.97792,-90.08816,Entire home/apt,75,30,7,2022-11-05,0.25,1,68,0,
50010894,Home in New Orleans · ★4.79 · 1 bedroom · 1 bed · 1 bath,26642486,Jose,,Seventh Ward,29.96923,-90.06251,Entire home/apt,104,2,107,2023-11-12,3.54,16,254,41,"20CSTR-22542, 20OSTR-22542"
50033005,Condo in New Orleans · ★4.87 · 2 bedrooms · 2 beds · 2 baths,401903376,Bryan,,Lower Garden District,29.94465,-90.06761,Entire home/apt,249,3,39,2023-11-26,1.87,1,162,18,"21CSTR-09230, 21OSTR-03993"
50038093,Home in New Orleans · 1 bedroom · 1 bed · 1 private bath,9020774,Natasha,,West End,30.00214,-90.11679,Private room,81,30,0,,,1,0,0,
50064556,Guesthouse in New Orleans · ★4.99 · 1 bedroom · 2 beds · 1 bath,21873282,Rob,,Bayou St. John,29.97694,-90.08754,Entire home/apt,84,2,102,2023-11-26,3.61,3,89,44,"22RSTR14591, 22OSTR14967"
